event	time	athlete	year	gender
rasos100	11.49	ChengCHI	1968	Female
rasos100	11.49	IvankaVALKOVA	1972	Female
rasos100	11.49	IrenaSZEWINSKA	1972	Female
rasos100	11.49	ElfgardSCHITTENHELM	1972	Female
rasos100	11.49	BarbaraFERRELL	1972	Female
rasos100	11.49	EsterROT	1972	Female
rasos100	11.49	ElfgardSCHITTENHELM	1974	Female
rasos100	11.49	ChantalRÉGA	1978	Female
rasos100	11.49	BrigitteWEHRLI	1979	Female
rasos100	11.49	HelinäMARJAMAA	1981	Female
rasos100	11.49	RoseAiméeBACOUL	1982	Female
rasos100	11.49	BrigitteWEHRLI	1982	Female
rasos100	11.49	AneliaNUNEVA	1984	Female
rasos100	11.49	TatánaKOCEMBOVÁ	1984	Female
rasos100	11.49	KerstinBEHRENDT	1985	Female
rasos100	11.49	MaicelMALONEWALLACE	1986	Female
rasos100	11.49	KatrinKRABBE	1986	Female
rasos100	11.49	LaurenceBILY	1986	Female
rasos100	11.49	UlrikeSARVARI	1987	Female
rasos100	11.49	IrinaSLYUSAR	1987	Female
rasos100	11.49	TinaIHEAGWAM	1987	Female
rasos100	11.49	LaurenceBILY	1987	Female
rasos100	11.49	EvelynASHFORD	1988	Female
rasos100	11.49	LilianaALLEN	1988	Female
rasos100	11.49	SabineRICHTER	1988	Female
rasos100	11.49	JenniferINNISS	1989	Female
rasos100	11.49	JenniferINNISS	1989	Female
rasos100	11.49	NelliCOOMAN	1989	Female
rasos100	11.49	NatalyaVORONOVA	1989	Female
rasos100	11.49	LilianaALLEN	1992	Female
rasos100	11.49	MerleneFRAZER	1992	Female
rasos100	11.49	PhilomenaMENSAH	1994	Female
rasos100	11.49	PhilomenaMENSAH	1994	Female
rasos100	11.49	EldeceCLARKELEWIS	1995	Female
rasos100	11.49	ElindaVORSTER	1996	Female
rasos100	11.49	JiankuiYAN	1996	Female
rasos100	11.49	TeresaNEIGHBORS	1996	Female
rasos100	11.49	DesislavaDIMITROVA	1996	Female
rasos100	11.49	SilkeLICHTENHAGEN	1996	Female
rasos100	11.49	KimberlyMCGRUDER	1996	Female
rasos100	11.49	LetriciaCLACKEN	1996	Female
rasos100	11.49	IrinaPUKHA	1996	Female
rasos100	11.49	MarinaZHIROVA	1996	Female
rasos100	11.49	LaJuanaLOVETT	2004	Female
rasos100	11.49	HeatherSAMUEL	2004	Female
rasos100	11.49	AlenkaBIKAR	2004	Female
rasos100	11.49	AbiodunOYEPITAN	2004	Female
rasos100	11.49	GloryALOZIE	2004	Female
rasos100	11.49	AffouéAmandineALLOU	2004	Female
rasos100	11.49	NatalyaSAFRONNIKOVA	2004	Female
rasos100	11.49	VéroniqueMANG	2004	Female
rasos100	11.49	IrinaKHABAROVA	2004	Female
rasos100	11.49	LienHUYGHEBAERT	2004	Female
rasos100	11.49	SallyPEARSON	2004	Female
rasos100	11.49	VerenaSAILER	2004	Female
rasos100	11.49	FabienneBERETMARTINEL	2004	Female
rasos100	11.49	CarimaLOUAMI	2004	Female
rasos100	11.49	DariaKORCZYNSKA	2004	Female
rasos100	11.49	AgnéVISOCKAITÉEGGERTH	2004	Female
rasos100	11.49	FrédériqueBANGUE	2004	Female
rasos100	11.49	TetyanaTKALICH	2004	Female
rasos100	11.49	TetyanaTKALICH	2004	Female
rasos100	11.49	RakiaALGASSRA	2004	Female
rasos100	11.49	PorcheaCARROLL	2005	Female
rasos100	11.49	ChristineAMERTIL	2005	Female
rasos100	11.49	SakieNOBUOKA	2005	Female
rasos100	11.49	VidaANIM	2005	Female
rasos100	11.49	RosemarMariaCOELHONETO	2005	Female
rasos100	11.49	LishaCHEN	2005	Female
rasos100	11.49	YanSHU	2005	Female
rasos100	11.49	OlenaPASTUSHENKO	2005	Female
rasos100	11.49	ShalondaSOLOMON	2005	Female
rasos100	11.49	DariaKORCZYNSKA	2005	Female
rasos100	11.49	EnduranceOJOKOLO	2005	Female
rasos100	11.49	KellyAnnBAPTISTE	2005	Female
rasos100	11.49	ManuelaLEVORATO	2005	Female
rasos100	11.49	YekaterinaKONDRATYEVA	2005	Female
rasos100	11.49	KarinMAYRKRIFKA	2005	Female
rasos100	11.49	RaquelMartinsCAMILLODACOSTA	2005	Female
rasos100	11.49	SheriAnnBROOKS	2005	Female
rasos100	11.49	JacquelinePOELMAN	2005	Female
rasos100	11.49	YekaterinaKONDRATYEVA	2005	Female
rasos100	11.49	YelenaBOLSUN	2005	Female
rasos100	11.49	AleenBAILEY	2005	Female
rasos100	11.49	AnikaJNOBAPTISTE	2005	Female
rasos100	11.49	ElodieOUÉDRAOGO	2005	Female
rasos100	11.49	SheroneSIMPSON	2005	Female
rasos100	11.49	CarimaLOUAMI	2005	Female
rasos100	11.49	FrancielaDASGRACASKRASUCKI	2005	Female
rasos100	11.49	MelanieKLEEBERG	2005	Female
rasos100	11.49	VuThiHUONG	2005	Female
rasos100	11.49	EnduranceOJOKOLO	2006	Female
rasos100	11.49	AyannaHUTCHINSON	2006	Female
rasos100	11.49	EricaBROOMFIELD	2006	Female
rasos100	11.49	LéonieMyriamMANI	2006	Female
rasos100	11.49	PetaGayeDOWDIE	2006	Female
rasos100	11.49	KatiaReginaDEJESUSSANTOS	2006	Female
rasos100	11.49	VirgilHODGE	2006	Female
rasos100	11.49	IndiaRANSOM	2006	Female
rasos100	11.49	VirgilHODGE	2006	Female
rasos100	11.49	RosemarMariaCOELHONETO	2006	Female
rasos100	11.49	WyllesheiaMYRICK	2006	Female
rasos100	11.49	JaniceDAVIS	2006	Female
rasos100	11.49	CourtneyPATTERSON	2006	Female
rasos100	11.49	YekaterinaKONDRATYEVA	2006	Female
rasos100	11.49	SheriAnnBROOKS	2006	Female
rasos100	11.49	AngelaWILLIAMS	2006	Female
rasos100	11.49	MariyaBOLIKOVA	2006	Female
rasos100	11.49	NataliaPOHREBNIAK	2006	Female
rasos100	11.49	LaTashaCOLANDER	2006	Female
rasos100	11.49	BriannaGLENN	2006	Female
rasos100	11.49	YevgeniyaPOLYAKOVA	2006	Female
rasos100	11.49	AnnaBOYLE	2006	Female
rasos100	11.49	CarmelitaJETER	2006	Female
rasos100	11.49	DelphineBertilleATANGANA	2006	Female
rasos100	11.49	YekaterinaBOBRIK	2006	Female
rasos100	11.49	AleenBAILEY	2006	Female
rasos100	11.49	AngelaMOROSANU	2006	Female
rasos100	11.49	EmmaANIA	2006	Female
rasos100	11.49	LaKyaBROOKINS	2006	Female
rasos100	11.49	EmmaANIA	2006	Female
rasos100	11.49	VéroniqueMANG	2006	Female
rasos100	11.49	AlexandriaANDERSON	2006	Female
rasos100	11.49	LinaGRINCIKAITÉSAMUOLÉ	2006	Female
rasos100	11.49	EnduranceOJOKOLO	2006	Female
rasos100	11.49	DariaKORCZYNSKA	2006	Female
rasos100	11.49	ShellyAnnFRASERPRYCE	2007	Female
rasos100	11.49	CrystalATTENBOROUGH	2007	Female
rasos100	11.49	NikkiMARTIN	2007	Female
rasos100	11.49	BrittanyLONG	2007	Female
rasos100	11.49	AlexisJOYCE	2007	Female
rasos100	11.49	MelindaSMEDLEY	2007	Female
rasos100	11.49	MollyBELLING	2007	Female
rasos100	11.49	YolandaGOFF	2007	Female
rasos100	11.49	JessicaFOREMAN	2007	Female
rasos100	11.49	LucimarAparecidaDEMOURA	2007	Female
rasos100	11.49	VirgenBENAVIDES	2007	Female
rasos100	11.49	JeanetteKWAKYE	2007	Female
rasos100	11.49	LakeciaEALEY	2007	Female
rasos100	11.49	LéonieMyriamMANI	2007	Female
rasos100	11.49	NolleGRAHAM	2007	Female
rasos100	11.49	IrinaKHABAROVA	2007	Female
rasos100	11.49	AnyikaONUORA	2007	Female
rasos100	11.49	SheilaECHOLS	1996	Female
rasos100	11.49	MyraMAYBERRY	1996	Female
rasos100	11.49	SoniaWILLIAMS	1996	Female
rasos100	11.49	FrédériqueBANGUE	1996	Female
rasos100	11.49	SannaKYLLÖNEN	1996	Female
rasos100	11.49	MelindaGAINSFORDTAYLOR	1997	Female
rasos100	11.49	MelindaGAINSFORDTAYLOR	1997	Female
rasos100	11.49	KimberlyMCGRUDER	1997	Female
rasos100	11.49	KatiaBENTH	1997	Female
rasos100	11.49	KwajaleinBUTLER	1997	Female
rasos100	11.49	BenitaKELLEY	1997	Female
rasos100	11.49	SylvieMBALLAELOUNDOU	1997	Female
rasos100	11.49	LilianaALLEN	1997	Female
rasos100	11.49	SabrinaDAWKINS	1997	Female
rasos100	11.49	AnnaLESZCZYNSKALAZOR	1997	Female
rasos100	11.49	D'AndreHILL	1997	Female
rasos100	11.49	SylvieMBALLAELOUNDOU	1997	Female
rasos100	11.49	AlenkaBIKAR	1997	Female
rasos100	11.49	IrinaPUKHA	1997	Female
rasos100	11.49	NovaPERISKNEEBONE	1997	Female
rasos100	11.49	HanitriniainaRAKOTONDRABE	1997	Female
rasos100	11.49	MercyNKU	1997	Female
rasos100	11.49	MercyNKU	1997	Female
rasos100	11.49	LixiaMA	1997	Female
rasos100	11.49	ChunxiaGAO	1997	Female
rasos100	11.49	IdailaHECHAVARRÍA	1998	Female
rasos100	11.49	ZuzetteMULLINGS	1998	Female
rasos100	11.49	TaynaLAWRENCE	1998	Female
rasos100	11.49	SylvianeFELIX	1998	Female
rasos100	11.49	KimGEVAERT	1998	Female
rasos100	11.49	ChristyOPARATHOMPSON	1998	Female
rasos100	11.49	CarletteGUIDRY	1998	Female
rasos100	11.49	MelindaSERGENT	1998	Female
rasos100	11.49	SimoneTOMLINSON	1998	Female
rasos100	11.49	TaynaLAWRENCE	1998	Female
rasos100	11.49	XiujunZENG	1998	Female
rasos100	11.49	SimoneTOMLINSON	1998	Female
rasos100	11.49	OlgaPOVTARYOVA	1998	Female
rasos100	11.49	VukosavaÐAPIC	1998	Female
rasos100	11.49	GloryALOZIE	1998	Female
rasos100	11.49	HydieAnnHARPER	1998	Female
rasos100	11.49	PetaGayeDOWDIE	1998	Female
rasos100	11.49	OksanaEKK	1998	Female
rasos100	11.49	ErikaSUCHOVSKÁ	1998	Female
rasos100	11.49	MelaniePASCHKE	1998	Female
rasos100	11.49	RoseABOAJA	1998	Female
rasos100	11.49	SandraCITTE	1998	Female
rasos100	11.49	PavlínaVOSTATKOVÁ	1998	Female
rasos100	11.49	BirgitROCKMEIER	1998	Female
rasos100	11.49	MaryONYALIOMAGBEMI	1998	Female
rasos100	11.49	MarciaRICHARDSON	1998	Female
rasos100	11.49	RoseABOAJA	1998	Female
rasos100	11.49	OdiahSIDIBE	1998	Female
rasos100	11.49	JoiceMADUAKA	1998	Female
rasos100	11.49	LucréciaJARDIM	1998	Female
rasos100	11.49	JoanUduakEKAH	1999	Female
rasos100	11.49	MichelleBURRELLFINN	1999	Female
rasos100	11.49	AdriannaLAMALLE	1999	Female
rasos100	11.49	AmarisBUCHANAN	1999	Female
rasos100	11.49	AleishaLATIMER	1999	Female
rasos100	11.49	KimGEVAERT	1999	Female
rasos100	11.49	ZuzannaRADECKAPAKASZEWSKA	1999	Female
rasos100	11.49	AliciaTYSON	1999	Female
rasos100	11.49	KimberlyMCGRUDER	1999	Female
rasos100	11.49	AleishaLATIMER	1999	Female
rasos100	11.49	TatyanaBARASHKO	1999	Female
rasos100	11.49	PhilomenaMENSAH	1999	Female
rasos100	11.49	IdailaHECHAVARRÍA	1999	Female
rasos100	11.49	AidaDIOP	1999	Female
rasos100	11.49	IrinaPUKHA	1999	Female
rasos100	11.49	AleenBAILEY	1999	Female
rasos100	11.49	KatiaBENTH	1999	Female
rasos100	11.49	VeronicaCAMPBELLBROWN	1999	Female
rasos100	11.49	MarciaRICHARDSON	1999	Female
rasos100	11.49	BeverlyGRANT	1999	Female
rasos100	11.49	VivianeSILDILLIA	1999	Female
rasos100	11.49	NadineMAHOBAH	1999	Female
rasos100	11.49	DorisDERUEL	1999	Female
rasos100	11.49	MarcelaSARABIA	1999	Female
rasos100	11.49	MercyNKU	1999	Female
rasos100	11.49	KatiaBENTH	1999	Female
rasos100	11.49	GabiROCKMEIER	1999	Female
rasos100	11.49	JacquelinePOELMAN	1999	Female
rasos100	11.49	WendyHARTMANSEEGERS	1999	Female
rasos100	11.49	NatalyaSAFRONNIKOVA	1999	Female
rasos100	11.49	MonicaTWUM	1999	Female
rasos100	11.49	HanitriniainaRAKOTONDRABE	1999	Female
rasos100	11.49	MotokaARAI	1999	Female
rasos100	11.49	SuritaFEBBRAIOLOOTS	2000	Female
rasos100	11.49	VirgenBENAVIDES	2000	Female
rasos100	11.49	CandaceYOUNG	2000	Female
rasos100	11.49	BriannaGLENN	2000	Female
rasos100	11.49	KishaJETT	2000	Female
rasos100	11.49	XiaomeiLIU	2000	Female
rasos100	11.49	LaTreseTAYLOR	2000	Female
rasos100	11.49	XiaomeiLIU	2000	Female
rasos100	11.49	TaraPERRY	2000	Female
rasos100	11.49	KelliWHITE	2000	Female
rasos100	11.49	DonicaMERRIMAN	2000	Female
rasos100	11.49	SaDonnaTHORNTON	2000	Female
rasos100	11.49	LauraTURNER	2007	Female
rasos100	11.49	VerenaSAILER	2007	Female
rasos100	11.49	LucianaALVESDOSSANTOS	2007	Female
rasos100	11.49	FabienneBERETMARTINEL	2007	Female
rasos100	11.49	RachelleBOONESMITH	2007	Female
rasos100	11.49	DelphineBertilleATANGANA	2007	Female
rasos100	11.49	DelphineBertilleATANGANA	2007	Female
rasos100	11.49	AngelaDAIGLEBOWEN	2007	Female
rasos100	11.49	LaVerneJONESFERRETTE	2007	Female
rasos100	11.49	HannaMARIEN	2007	Female
rasos100	11.49	BettinaMÜLLERWEISSINA	2007	Female
rasos100	11.49	YelenaBOLSUN	2007	Female
rasos100	11.49	LucimarAparecidaDEMOURA	2007	Female
rasos100	11.49	IrinaKHABAROVA	2007	Female
rasos100	11.49	YekaterinaLESHCHOVAGRIGORYEVA	2007	Female
rasos100	11.49	LanJIANG	2007	Female
rasos100	11.49	SherickaWILLIAMS	2008	Female
rasos100	11.49	ShanaSOLOMON	2008	Female
rasos100	11.49	MelindaSMEDLEY	2008	Female
rasos100	11.49	TiffanyTOWNSEND	2008	Female
rasos100	11.49	DelphineBertilleATANGANA	2008	Female
rasos100	11.49	ShaylaMAHAN	2008	Female
rasos100	11.49	JessicaONYEPUNUKA	2008	Female
rasos100	11.49	GloriaASUMNU	2008	Female
rasos100	11.49	RosemarMariaCOELHONETO	2008	Female
rasos100	11.49	CathleenTSCHIRCH	2008	Female
rasos100	11.49	NatalieKNIGHT	2008	Female
rasos100	11.49	JessicaONYEPUNUKA	2008	Female
rasos100	11.49	AngelaDAIGLEBOWEN	2008	Female
rasos100	11.49	NataliyaIVONINSKAYA	2008	Female
rasos100	11.49	DariaKORCZYNSKA	2008	Female
rasos100	11.49	OksanaDRAHUN	2008	Female
rasos100	11.49	AmberROBINSON	2008	Female
rasos100	11.49	MoniqueCABRAL	2008	Female
rasos100	11.49	SheniquaFERGUSON	2008	Female
rasos100	11.49	KarolineKÖHLER	2008	Female
rasos100	11.49	YunaMEKHTIZADE	2008	Female
rasos100	11.49	YunaMEKHTIZADE	2008	Female
rasos100	11.49	KadiAnnTHOMAS	2008	Female
rasos100	11.49	LéonieMyriamMANI	2008	Female
rasos100	11.49	YevgeniyaLIKHUTAVALADZKO	2008	Female
rasos100	11.49	AlimatISMAILA	2008	Female
rasos100	11.49	ChisatoFUKUSHIMA	2008	Female
rasos100	11.49	AshleighNELSON	2008	Female
rasos100	11.49	TahesiaHARRIGANSCOTT	2008	Female
rasos100	11.49	SusanthikaJAYASINGHE	2008	Female
rasos100	11.49	BettinaMÜLLERWEISSINA	2008	Female
rasos100	11.49	BettinaMÜLLERWEISSINA	2008	Female
rasos100	11.49	HannaMARIEN	2008	Female
rasos100	11.49	CarimaLOUAMI	2008	Female
rasos100	11.49	SariEERO	2008	Female
rasos100	11.49	NatalyaRUSAKOVA	2008	Female
rasos100	11.49	GuzelKHUBBIEVA	2008	Female
rasos100	11.49	MurielHURTIS	2008	Female
rasos100	11.49	StephanieDURST	2008	Female
rasos100	11.49	FrancielaDASGRACASKRASUCKI	2009	Female
rasos100	11.49	LucimarAparecidaDEMOURA	2009	Female
rasos100	11.49	VonetteDIXON	2009	Female
rasos100	11.49	VirgenBENAVIDES	2009	Female
rasos100	11.49	RachelleBOONESMITH	2009	Female
rasos100	11.49	ShavonGREAVES	2009	Female
rasos100	11.49	LucimarAparecidaDEMOURA	2009	Female
rasos100	11.49	JanikaMARTELL	2009	Female
rasos100	11.49	ThaissaBARBOSAPRESTI	2009	Female
rasos100	11.49	LucimarAparecidaDEMOURA	2009	Female
rasos100	11.49	DominiqueDUNCAN	2009	Female
rasos100	11.49	MoniqueCABRAL	2009	Female
rasos100	11.49	MariyaRYEMYEN	2009	Female
rasos100	11.49	EvelynCarolinadeOliveiraDOSSANTOS	2009	Female
rasos100	11.49	InnaEFTIMOVA	2009	Female
rasos100	11.49	KristinaDAVIS	2009	Female
rasos100	11.49	AnneCIBIS	2009	Female
rasos100	11.49	MariyaRYEMYEN	2009	Female
rasos100	11.49	NataliaPOHREBNIAK	2009	Female
rasos100	11.49	ElisabethDAVIN	2009	Female
rasos100	11.49	LinaGRINCIKAITÉSAMUOLÉ	2009	Female
rasos100	11.49	AllisonPETER	2009	Female
rasos100	11.49	LoloJONES	2009	Female
rasos100	11.49	AllysonFELIX	2009	Female
rasos100	11.49	OludamolaOSAYOMI	2009	Female
rasos100	11.49	IvetLALOVACOLLIO	2009	Female
rasos100	11.49	MarionWAGNER	2009	Female
rasos100	11.49	OludamolaOSAYOMI	2009	Female
rasos100	11.49	NataliaPOHREBNIAK	2009	Female
rasos100	11.49	EleniARTYMATA	2009	Female
rasos100	11.49	EmmaANIA	2009	Female
rasos100	11.49	JacintaBOYD	2010	Female
rasos100	11.49	SemoyHACKETT	2010	Female
rasos100	11.49	GabrielleGLENN	2010	Female
rasos100	11.49	TrishaAnnHAWTHORNE	2010	Female
rasos100	11.49	TerraEVANS	2010	Female
rasos100	11.49	AbiodunOYEPITAN	2010	Female
rasos100	11.49	LashandraKERSHAW	2010	Female
rasos100	11.49	KristinaDAVIS	2010	Female
rasos100	11.49	ScotteshaMILLER	2010	Female
rasos100	11.49	DignaMURILLO	2010	Female
rasos100	11.49	YuliyaBALYKINA	2010	Female
rasos100	11.49	RuddyZANGMILAMA	2010	Female
rasos100	11.49	YunaMEKHTIZADE	2010	Female
rasos100	11.49	DominiqueDUNCAN	2010	Female
rasos100	11.49	RachelleBOONESMITH	2000	Female
rasos100	11.49	ShauntaPELHAM	2000	Female
rasos100	11.49	XiujunZENG	2000	Female
rasos100	11.49	MercyNKU	2000	Female
rasos100	11.49	SarahREILLY	2000	Female
rasos100	11.49	SusanthikaJAYASINGHE	2000	Female
rasos100	11.49	TrinityDAVIS	2000	Female
rasos100	11.49	EfrosyniPATSOU	2000	Female
rasos100	11.49	AnzhelaKRAVCHENKO	2000	Female
rasos100	11.49	IrinaTITOVA	2000	Female
rasos100	11.49	RosemarMariaCOELHONETO	2000	Female
rasos100	11.49	ManuelaLEVORATO	2000	Female
rasos100	11.49	VéroniqueMANG	2000	Female
rasos100	11.49	RosaRAKOTOZAFY	2000	Female
rasos100	11.49	JohannaMANNINEN	2000	Female
rasos100	11.49	RosemarMariaCOELHONETO	2000	Female
rasos100	11.49	HeidiHANNULA	2000	Female
rasos100	11.49	PassionRICHARDSON	2000	Female
rasos100	11.49	LaurenHEWITT	2000	Female
rasos100	11.49	HeideSEYERLINGQUINN	2000	Female
rasos100	11.49	SarahWILHELMY	2000	Female
rasos100	11.49	HeideSEYERLINGQUINN	2001	Female
rasos100	11.49	KerineBLACK	2001	Female
rasos100	11.49	MonicaTWUM	2001	Female
rasos100	11.49	TaniaWOODS	2001	Female
rasos100	11.49	NoraIVANOVAEDLETZBERGER	2001	Female
rasos100	11.49	TeneeshiaJONES	2001	Female
rasos100	11.49	EbonySHOTWELL	2001	Female
rasos100	11.49	PetyaPENDAREVA	2001	Female
rasos100	11.49	CamilleHARPER	2001	Female
rasos100	11.49	TeneeshiaJONES	2001	Female
rasos100	11.49	ShakediaJONES	2001	Female
rasos100	11.49	AkselGÜRCAN	2001	Female
rasos100	11.49	LarisaKRUGLOVA	2001	Female
rasos100	11.49	MelaniePASCHKE	2001	Female
rasos100	11.49	BarbaraPETRÁHN	2001	Female
rasos100	11.49	LyubovPEREPELOVA	2001	Female
rasos100	11.49	KatiaBENTH	2001	Female
rasos100	11.49	TeneeshiaJONES	2001	Female
rasos100	11.49	VenolynCLARKE	2001	Female
rasos100	11.49	XiaoLIN	2001	Female
rasos100	11.49	MireilleDONDERS	2001	Female
rasos100	11.49	RuthGRAJEDA	2001	Female
rasos100	11.49	LilianaALLEN	2001	Female
rasos100	11.49	AnzhelaKRAVCHENKO	2001	Female
rasos100	11.49	JohannaMANNINEN	2001	Female
rasos100	11.49	LilianaALLEN	2001	Female
rasos100	11.49	KatiaBENTH	2001	Female
rasos100	11.49	ShandriaBROWN	2002	Female
rasos100	11.49	MunaLEE	2002	Female
rasos100	11.49	LaurynWILLIAMS	2002	Female
rasos100	11.49	StephanieDURST	2002	Female
rasos100	11.49	OlenaPASTUSHENKO	2002	Female
rasos100	11.49	FanaASHBY	2002	Female
rasos100	11.49	OdiahSIDIBE	2002	Female
rasos100	11.49	KatleenDECALUWE	2002	Female
rasos100	11.49	StephanieDURST	2002	Female
rasos100	11.49	TahesiaHARRIGANSCOTT	2002	Female
rasos100	11.49	BriannaGLENN	2002	Female
rasos100	11.49	EnikoSZABÓ	2002	Female
rasos100	11.49	YuliyaNESTERENKO	2002	Female
rasos100	11.49	JaniceJOSEPHS	2002	Female
rasos100	11.49	NancyCALLAERTS	2002	Female
rasos100	11.49	JohannaMANNINEN	2002	Female
rasos100	11.49	AlenkaBIKAR	2002	Female
rasos100	11.49	MarinaKISLOVA	2002	Female
rasos100	11.49	AstiaWALKER	2002	Female
rasos100	11.49	MaryONYALIOMAGBEMI	2002	Female
rasos100	11.49	RachelleBOONESMITH	2003	Female
rasos100	11.49	SanyaRICHARDSROSS	2003	Female
rasos100	11.49	MerleneFRAZER	2003	Female
rasos100	11.49	LaurynWILLIAMS	2003	Female
rasos100	11.49	SylvieMBALLAELOUNDOU	2003	Female
rasos100	11.49	LaurynWILLIAMS	2003	Female
rasos100	11.49	GloriaASUMNU	2003	Female
rasos100	11.49	MarionWAGNER	2003	Female
rasos100	11.49	SinaSCHIELKE	2003	Female
rasos100	11.49	JoiceMADUAKA	2003	Female
rasos100	11.49	MoniqueTUBBS	2003	Female
rasos100	11.49	NatashaJOEMAYERS	2003	Female
rasos100	11.49	JoiceMADUAKA	2003	Female
rasos100	11.49	VidaANIM	2003	Female
rasos100	11.49	JessicaONYEPUNUKA	2003	Female
rasos100	11.49	MakaridjaSANGANOKO	2003	Female
rasos100	11.49	KarinMAYRKRIFKA	2003	Female
rasos100	11.49	EnduranceOJOKOLO	2003	Female
rasos100	11.49	KarinMAYRKRIFKA	2003	Female
rasos100	11.49	MartinaFEUSI	2003	Female
rasos100	11.49	OksanaGUSKOVAKAYDASH	2003	Female
rasos100	11.49	OdiahSIDIBE	2003	Female
rasos100	11.49	LaurynWILLIAMS	2003	Female
rasos100	11.49	SavathedaFYNES	2003	Female
rasos100	11.49	AffouéAmandineALLOU	2003	Female
rasos100	11.49	DelphineBertilleATANGANA	2003	Female
rasos100	11.49	LyubovPEREPELOVA	2003	Female
rasos100	11.49	DelphineBertilleATANGANA	2003	Female
rasos100	11.49	WenshanWANG	2004	Female
rasos100	11.49	AlenkaBIKAR	2004	Female
rasos100	11.49	JuanitaBROADDUS	2004	Female
rasos100	11.49	AntonetteCARTER	2004	Female
rasos100	10.94	MichelleLeeAHYE	2016	Female
rasos100	10.94	DafneSCHIPPERS	2016	Female
rasos100	10.94	EnglishGARDNER	2016	Female
rasos100	10.94	MarieJoséeTALOU	2016	Female
rasos100	10.94	SchillonieCALVERTPOWELL	2017	Female
rasos100	10.94	ToriBOWIE	2017	Female
rasos100	10.94	ElaineTHOMPSON	2017	Female
rasos100	10.94	MarieJoséeTALOU	2017	Female
rasos100	10.95	BärbelWÖCKEL	1982	Female
rasos100	10.95	BärbelWÖCKEL	1982	Female
rasos100	10.95	MarliesGÖHR	1984	Female
rasos100	10.95	MarliesGÖHR	1985	Female
rasos100	10.95	EvelynASHFORD	1986	Female
rasos100	10.95	MarliesGÖHR	1987	Female
rasos100	10.95	HeikeDRECHSLER	1987	Female
rasos100	10.95	DawnSOWELL	1989	Female
rasos100	10.95	MerleneOTTEY	1989	Female
rasos100	10.95	GailDEVERS	1992	Female
rasos100	10.95	IrinaPRIVALOVA	1992	Female
rasos100	10.95	MerleneOTTEY	1994	Female
rasos100	10.95	GwenTORRENCE	1994	Female
rasos100	10.95	GwenTORRENCE	1994	Female
rasos100	10.95	MerleneOTTEY	1996	Female
rasos100	10.95	MerleneOTTEY	1996	Female
rasos100	10.95	MerleneOTTEY	1996	Female
rasos100	10.95	ChristineARRON	1998	Female
rasos100	10.95	XuemeiLI	1998	Female
rasos100	10.95	ChandraSTURRUP	1998	Female
rasos100	10.95	ChrysteGAINES	1998	Female
rasos100	10.95	ChrysteGAINES	1998	Female
rasos100	10.95	ChristineARRON	1998	Female
rasos100	10.95	ZhannaPINTUSEVICH	1999	Female
rasos100	10.95	GailDEVERS	1999	Female
rasos100	10.95	MarionJONES	2000	Female
rasos100	10.95	ChandraSTURRUP	2001	Female
rasos100	10.95	TaynaLAWRENCE	2002	Female
rasos100	10.95	ChrysteGAINES	2002	Female
rasos100	10.95	ChristineARRON	2004	Female
rasos100	10.95	VeronicaCAMPBELLBROWN	2005	Female
rasos100	10.95	ChristineARRON	2005	Female
rasos100	10.95	SheroneSIMPSON	2006	Female
rasos100	10.95	Me'LisaBARBER	2007	Female
rasos100	10.95	SimoneFACEY	2008	Female
rasos100	10.95	ShellyAnnFRASERPRYCE	2008	Female
rasos100	10.95	SheroneSIMPSON	2008	Female
rasos100	10.95	VeronicaCAMPBELLBROWN	2009	Female
rasos100	10.95	CarmelitaJETER	2010	Female
rasos100	10.95	CarmelitaJETER	2011	Female
rasos100	10.95	ShellyAnnFRASERPRYCE	2011	Female
rasos100	10.95	VeronicaCAMPBELLBROWN	2011	Female
rasos100	10.95	VeronicaCAMPBELLBROWN	2011	Female
rasos100	10.95	CarmelitaJETER	2013	Female
rasos100	10.95	MurielleAHOURÉ	2013	Female
rasos100	10.95	CarmelitaJETER	2013	Female
rasos100	10.95	MurielleAHOURÉ	2013	Female
rasos100	10.95	SheroneSIMPSON	2015	Female
rasos100	10.95	JennaPRANDINI	2016	Female
rasos100	10.95	MorolakeAKINOSUN	2016	Female
rasos100	10.95	DafneSCHIPPERS	2017	Female
rasos100	10.95	GinaLÜCKENKEMPER	2017	Female
rasos100	10.95	MarieJoséeTALOU	2018	Female
rasos100	10.95	MujingaKAMBUNDJI	2018	Female
rasos100	10.96	EvelynASHFORD	1982	Female
rasos100	10.96	MarliesGÖHR	1984	Female
rasos100	10.96	SilkeMÖLLER	1986	Female
rasos100	10.96	HeikeDRECHSLER	1986	Female
rasos100	10.96	FlorenceGRIFFITHJOYNER	1987	Female
rasos100	10.96	AneliaNUNEVA	1988	Female
